index,participante,tipo,cohorte
TCGA-HC-8258-01A-11R-2263-07,TCGA-HC-8258,tumor,PRAD
TCGA-HC-8259-01A-11R-2263-07,TCGA-HC-8259,tumor,PRAD
TCGA-HC-8260-01A-11R-2263-07,TCGA-HC-8260,tumor,PRAD
TCGA-HC-8262-01A-11R-2263-07,TCGA-HC-8262,tumor,PRAD
TCGA-J4-A83J-01A-11R-A36G-07,TCGA-J4-A83J,tumor,PRAD
TCGA-KK-A8IA-01A-11R-A36G-07,TCGA-KK-A8IA,tumor,PRAD
TCGA-VP-A878-01A-31R-A352-07,TCGA-VP-A878,tumor,PRAD
TCGA-FC-A66V-01A-21R-A30B-07,TCGA-FC-A66V,tumor,PRAD
TCGA-YL-A8SQ-01B-11R-A37L-07,TCGA-YL-A8SQ,tumor,PRAD
TCGA-EJ-5531-01A-01R-1580-07,TCGA-EJ-5531,tumor,PRAD
TCGA-CH-5766-01A-11R-1580-07,TCGA-CH-5766,tumor,PRAD
TCGA-HC-A6AN-01A-11R-A30B-07,TCGA-HC-A6AN,tumor,PRAD
TCGA-EJ-8468-01A-21R-2403-07,TCGA-EJ-8468,tumor,PRAD
TCGA-VP-A87C-01A-11R-A352-07,TCGA-VP-A87C,tumor,PRAD
TCGA-V1-A9OX-01A-11R-A41O-07,TCGA-V1-A9OX,tumor,PRAD
TCGA-EJ-5511-01A-01R-1580-07,TCGA-EJ-5511,tumor,PRAD
TCGA-G9-7523-01A-11R-2263-07,TCGA-G9-7523,tumor,PRAD
TCGA-VP-AA1N-01A-31R-A41O-07,TCGA-VP-AA1N,tumor,PRAD
TCGA-TK-A8OK-01A-22R-A36G-07,TCGA-TK-A8OK,tumor,PRAD
TCGA-Y6-A8TL-01A-21R-A37L-07,TCGA-Y6-A8TL,tumor,PRAD
TCGA-YL-A8SB-01A-31R-A37L-07,TCGA-YL-A8SB,tumor,PRAD
TCGA-EJ-7318-01B-11R-A32O-07,TCGA-EJ-7318,tumor,PRAD
TCGA-KC-A7F3-01A-21R-A33R-07,TCGA-KC-A7F3,tumor,PRAD
TCGA-YL-A8SC-01A-11R-A37L-07,TCGA-YL-A8SC,tumor,PRAD
TCGA-EJ-7788-01A-11R-2118-07,TCGA-EJ-7788,tumor,PRAD
TCGA-HC-7213-01A-11R-2118-07,TCGA-HC-7213,tumor,PRAD
TCGA-2A-AAYU-01A-11R-A41O-07,TCGA-2A-AAYU,tumor,PRAD
TCGA-EJ-A46I-01A-12R-A26U-07,TCGA-EJ-A46I,tumor,PRAD
TCGA-EJ-A65E-01A-11R-A29R-07,TCGA-EJ-A65E,tumor,PRAD
TCGA-FC-A5OB-01A-11R-A29R-07,TCGA-FC-A5OB,tumor,PRAD
TCGA-M7-A71Z-01A-12R-A32O-07,TCGA-M7-A71Z,tumor,PRAD
TCGA-EJ-5542-01A-01R-1580-07,TCGA-EJ-5542,tumor,PRAD
TCGA-EJ-8472-01A-11R-2403-07,TCGA-EJ-8472,tumor,PRAD
TCGA-J4-8200-01A-11R-A29R-07,TCGA-J4-8200,tumor,PRAD
TCGA-EJ-5494-01A-01R-1580-07,TCGA-EJ-5494,tumor,PRAD
TCGA-HC-7077-01A-11R-1965-07,TCGA-HC-7077,tumor,PRAD
TCGA-ZG-A9ND-01A-11R-A41O-07,TCGA-ZG-A9ND,tumor,PRAD
TCGA-EJ-7218-01B-11R-A32O-07,TCGA-EJ-7218,tumor,PRAD
TCGA-V1-A9OH-01A-11R-A41O-07,TCGA-V1-A9OH,tumor,PRAD
TCGA-G9-6377-01A-11R-1965-07,TCGA-G9-6377,tumor,PRAD
TCGA-YL-A9WJ-01A-11R-A37L-07,TCGA-YL-A9WJ,tumor,PRAD
TCGA-YL-A8SO-01B-31R-A37L-07,TCGA-YL-A8SO,tumor,PRAD
TCGA-EJ-7325-01B-11R-A32O-07,TCGA-EJ-7325,tumor,PRAD
TCGA-XJ-A83G-01A-11R-A352-07,TCGA-XJ-A83G,tumor,PRAD
TCGA-J9-A8CL-01A-11R-A352-07,TCGA-J9-A8CL,tumor,PRAD
TCGA-J9-A8CM-01A-11R-A352-07,TCGA-J9-A8CM,tumor,PRAD
TCGA-ZG-A9LZ-01A-11R-A41O-07,TCGA-ZG-A9LZ,tumor,PRAD
TCGA-FC-7708-01A-11R-2118-07,TCGA-FC-7708,tumor,PRAD
TCGA-ZG-A9L9-01A-11R-A41O-07,TCGA-ZG-A9L9,tumor,PRAD
TCGA-J4-AATV-01A-11R-A41O-07,TCGA-J4-AATV,tumor,PRAD
TCGA-VP-A87D-01A-11R-A352-07,TCGA-VP-A87D,tumor,PRAD
TCGA-EJ-A7NG-01A-31R-A33R-07,TCGA-EJ-A7NG,tumor,PRAD
TCGA-ZG-A9LY-01A-11R-A41O-07,TCGA-ZG-A9LY,tumor,PRAD
TCGA-EJ-7791-01A-11R-2118-07,TCGA-EJ-7791,tumor,PRAD
TCGA-CH-5788-01A-11R-1580-07,TCGA-CH-5788,tumor,PRAD
TCGA-G9-6347-01A-11R-A31N-07,TCGA-G9-6347,tumor,PRAD
TCGA-ZG-A9KY-01A-11R-A41O-07,TCGA-ZG-A9KY,tumor,PRAD
TCGA-KK-A7B4-01A-11R-A32O-07,TCGA-KK-A7B4,tumor,PRAD
TCGA-V1-A9OT-01A-11R-A41O-07,TCGA-V1-A9OT,tumor,PRAD
TCGA-CH-5737-01A-11R-1580-07,TCGA-CH-5737,tumor,PRAD
TCGA-XQ-A8TA-01A-11R-A36G-07,TCGA-XQ-A8TA,tumor,PRAD
TCGA-CH-5741-01A-11R-1580-07,TCGA-CH-5741,tumor,PRAD
TCGA-KK-A8IG-01A-11R-A36G-07,TCGA-KK-A8IG,tumor,PRAD
TCGA-G9-6367-01A-11R-1789-07,TCGA-G9-6367,tumor,PRAD
TCGA-2A-A8VL-01A-21R-A37L-07,TCGA-2A-A8VL,tumor,PRAD
TCGA-CH-5746-01A-11R-1580-07,TCGA-CH-5746,tumor,PRAD
TCGA-KK-A8IB-01A-11R-A36G-07,TCGA-KK-A8IB,tumor,PRAD
TCGA-KK-A8IL-01A-11R-A36G-07,TCGA-KK-A8IL,tumor,PRAD
TCGA-EJ-5512-01A-01R-1580-07,TCGA-EJ-5512,tumor,PRAD
TCGA-HC-8265-01A-11R-2263-07,TCGA-HC-8265,tumor,PRAD
TCGA-ZG-A9L5-01A-12R-A41O-07,TCGA-ZG-A9L5,tumor,PRAD
TCGA-ZG-A8QW-01A-11R-A37L-07,TCGA-ZG-A8QW,tumor,PRAD
TCGA-J4-AAU2-01A-11R-A41O-07,TCGA-J4-AAU2,tumor,PRAD
TCGA-KK-A8I4-01A-11R-A36G-07,TCGA-KK-A8I4,tumor,PRAD
TCGA-XJ-A9DQ-01A-11R-A37L-07,TCGA-XJ-A9DQ,tumor,PRAD
TCGA-CH-5754-01A-11R-1580-07,TCGA-CH-5754,tumor,PRAD
TCGA-VN-A88N-01A-11R-A36G-07,TCGA-VN-A88N,tumor,PRAD
TCGA-HC-A6AS-01A-11R-A30B-07,TCGA-HC-A6AS,tumor,PRAD
TCGA-KK-A7B2-01A-12R-A32O-07,TCGA-KK-A7B2,tumor,PRAD
TCGA-EJ-5497-01A-02R-1580-07,TCGA-EJ-5497,tumor,PRAD
TCGA-HC-7749-01A-11R-2118-07,TCGA-HC-7749,tumor,PRAD
TCGA-YL-A8SH-01B-11R-A37L-07,TCGA-YL-A8SH,tumor,PRAD
TCGA-J4-A67T-01A-11R-A311-07,TCGA-J4-A67T,tumor,PRAD
TCGA-KK-A6E4-01A-11R-A30B-07,TCGA-KK-A6E4,tumor,PRAD
TCGA-KK-A8IC-01A-11R-A36G-07,TCGA-KK-A8IC,tumor,PRAD
TCGA-KK-A8ID-01A-11R-A36G-07,TCGA-KK-A8ID,tumor,PRAD
TCGA-CH-5751-01A-11R-1580-07,TCGA-CH-5751,tumor,PRAD
TCGA-EJ-5502-01A-01R-1580-07,TCGA-EJ-5502,tumor,PRAD
TCGA-ZG-A8QZ-01A-11R-A37L-07,TCGA-ZG-A8QZ,tumor,PRAD
TCGA-ZG-A9M4-01A-11R-A41O-07,TCGA-ZG-A9M4,tumor,PRAD
TCGA-ZG-A9LS-01A-12R-A41O-07,TCGA-ZG-A9LS,tumor,PRAD
TCGA-VP-A87J-01A-11R-A352-07,TCGA-VP-A87J,tumor,PRAD
TCGA-EJ-5514-01A-01R-1580-07,TCGA-EJ-5514,tumor,PRAD
TCGA-ZG-A9L0-01A-11R-A41O-07,TCGA-ZG-A9L0,tumor,PRAD
TCGA-CH-5753-01A-11R-1580-07,TCGA-CH-5753,tumor,PRAD
TCGA-CH-5744-01A-11R-1580-07,TCGA-CH-5744,tumor,PRAD
TCGA-EJ-5525-01A-01R-1580-07,TCGA-EJ-5525,tumor,PRAD
TCGA-HC-7818-01A-11R-2118-07,TCGA-HC-7818,tumor,PRAD
TCGA-KC-A7F6-01A-11R-A33R-07,TCGA-KC-A7F6,tumor,PRAD
TCGA-CH-5771-01A-21R-1580-07,TCGA-CH-5771,tumor,PRAD
TCGA-EJ-A46B-01A-31R-A250-07,TCGA-EJ-A46B,tumor,PRAD
TCGA-QU-A6IL-01A-11R-A31N-07,TCGA-QU-A6IL,tumor,PRAD
TCGA-VN-A88P-01A-11R-A352-07,TCGA-VN-A88P,tumor,PRAD
TCGA-HC-8256-01A-11R-2263-07,TCGA-HC-8256,tumor,PRAD
TCGA-KK-A8I7-01A-21R-A36G-07,TCGA-KK-A8I7,tumor,PRAD
TCGA-EJ-A65F-01A-21R-A311-07,TCGA-EJ-A65F,tumor,PRAD
TCGA-J9-A8CN-01A-11R-A352-07,TCGA-J9-A8CN,tumor,PRAD
TCGA-HI-7170-01A-11R-2118-07,TCGA-HI-7170,tumor,PRAD
TCGA-XK-AAK1-01A-11R-A41O-07,TCGA-XK-AAK1,tumor,PRAD
TCGA-V1-A8MK-01A-11R-A36G-07,TCGA-V1-A8MK,tumor,PRAD
TCGA-HC-7817-01B-11R-A29R-07,TCGA-HC-7817,tumor,PRAD
TCGA-EJ-A7NK-01A-12R-A352-07,TCGA-EJ-A7NK,tumor,PRAD
TCGA-VN-A88L-01A-11R-A352-07,TCGA-VN-A88L,tumor,PRAD
TCGA-2A-A8W1-01A-11R-A37L-07,TCGA-2A-A8W1,tumor,PRAD
TCGA-EJ-5501-01A-01R-1580-07,TCGA-EJ-5501,tumor,PRAD
TCGA-H9-A6BX-01A-31R-A311-07,TCGA-H9-A6BX,tumor,PRAD
TCGA-YL-A8HO-01A-11R-A36G-07,TCGA-YL-A8HO,tumor,PRAD
TCGA-XK-AAJA-01A-11R-A41O-07,TCGA-XK-AAJA,tumor,PRAD
TCGA-KK-A8I6-01A-11R-A36G-07,TCGA-KK-A8I6,tumor,PRAD
TCGA-CH-5743-01A-21R-1580-07,TCGA-CH-5743,tumor,PRAD
TCGA-YL-A8SP-01B-11R-A37L-07,TCGA-YL-A8SP,tumor,PRAD
TCGA-G9-6339-01A-12R-A311-07,TCGA-G9-6339,tumor,PRAD
TCGA-V1-A8ML-01A-11R-A37L-07,TCGA-V1-A8ML,tumor,PRAD
TCGA-2A-A8VV-01A-11R-A37L-07,TCGA-2A-A8VV,tumor,PRAD
TCGA-CH-5745-01A-11R-1580-07,TCGA-CH-5745,tumor,PRAD
TCGA-KC-A7F5-01A-11R-A33R-07,TCGA-KC-A7F5,tumor,PRAD
TCGA-EJ-5517-01A-01R-1580-07,TCGA-EJ-5517,tumor,PRAD
TCGA-J4-A83K-01A-11R-A352-07,TCGA-J4-A83K,tumor,PRAD
TCGA-G9-6385-01A-11R-1789-07,TCGA-G9-6385,tumor,PRAD
TCGA-EJ-5521-01A-01R-1580-07,TCGA-EJ-5521,tumor,PRAD
TCGA-EJ-A8FU-01A-11R-A36G-07,TCGA-EJ-A8FU,tumor,PRAD
TCGA-SU-A7E7-01A-22R-A33R-07,TCGA-SU-A7E7,tumor,PRAD
TCGA-J4-A67R-01A-21R-A30B-07,TCGA-J4-A67R,tumor,PRAD
TCGA-CH-5765-01A-11R-1580-07,TCGA-CH-5765,tumor,PRAD
TCGA-H9-7775-01A-11R-2118-07,TCGA-H9-7775,tumor,PRAD
TCGA-G9-6366-01A-11R-2118-07,TCGA-G9-6366,tumor,PRAD
TCGA-CH-5762-01A-11R-1580-07,TCGA-CH-5762,tumor,PRAD
TCGA-2A-AAYF-01A-11R-A41O-07,TCGA-2A-AAYF,tumor,PRAD
TCGA-YL-A8SF-01A-11R-A37L-07,TCGA-YL-A8SF,tumor,PRAD
TCGA-EJ-A8FP-01A-21R-A36G-07,TCGA-EJ-A8FP,tumor,PRAD
TCGA-J4-A83M-01A-11R-A352-07,TCGA-J4-A83M,tumor,PRAD
TCGA-YL-A9WI-01A-11R-A37L-07,TCGA-YL-A9WI,tumor,PRAD
TCGA-FC-A6HD-01A-11R-A31N-07,TCGA-FC-A6HD,tumor,PRAD
TCGA-FC-7961-01A-11R-A29R-07,TCGA-FC-7961,tumor,PRAD
TCGA-HC-7232-01A-11R-2118-07,TCGA-HC-7232,tumor,PRAD
TCGA-YL-A9WX-01A-21R-A41O-07,TCGA-YL-A9WX,tumor,PRAD
TCGA-ZG-A9LB-01A-11R-A41O-07,TCGA-ZG-A9LB,tumor,PRAD
TCGA-V1-A9Z9-01A-21R-A41O-07,TCGA-V1-A9Z9,tumor,PRAD
TCGA-H9-A6BY-01A-11R-A30B-07,TCGA-H9-A6BY,tumor,PRAD
TCGA-M7-A71Y-01A-22R-A32O-07,TCGA-M7-A71Y,tumor,PRAD
TCGA-YL-A8HL-01A-11R-A36G-07,TCGA-YL-A8HL,tumor,PRAD
TCGA-G9-6494-01A-11R-1789-07,TCGA-G9-6494,tumor,PRAD
TCGA-ZG-A8QY-01A-11R-A37L-07,TCGA-ZG-A8QY,tumor,PRAD
TCGA-YL-A8HK-01A-11R-A36G-07,TCGA-YL-A8HK,tumor,PRAD
TCGA-YL-A8HJ-01A-11R-A36G-07,TCGA-YL-A8HJ,tumor,PRAD
TCGA-HC-A6AQ-01A-11R-A30B-07,TCGA-HC-A6AQ,tumor,PRAD
TCGA-EJ-A8FS-01A-11R-A352-07,TCGA-EJ-A8FS,tumor,PRAD
TCGA-J4-A6G3-01A-11R-A311-07,TCGA-J4-A6G3,tumor,PRAD
TCGA-G9-7519-01A-11R-2263-07,TCGA-G9-7519,tumor,PRAD
TCGA-VP-A876-01A-11R-A352-07,TCGA-VP-A876,tumor,PRAD
TCGA-G9-A9S7-01A-11R-A41O-07,TCGA-G9-A9S7,tumor,PRAD
TCGA-CH-5761-11A-01R-1580-07,TCGA-CH-5761,normal,PRAD
TCGA-CH-5767-11B-01R-1789-07,TCGA-CH-5767,normal,PRAD
TCGA-CH-5768-11A-01R-1580-07,TCGA-CH-5768,normal,PRAD
TCGA-CH-5769-11A-01R-1580-07,TCGA-CH-5769,normal,PRAD
TCGA-EJ-7115-11A-01R-2118-07,TCGA-EJ-7115,normal,PRAD
TCGA-EJ-7123-11A-01R-1965-07,TCGA-EJ-7123,normal,PRAD
TCGA-EJ-7125-11A-01R-1965-07,TCGA-EJ-7125,normal,PRAD
TCGA-EJ-7314-11A-01R-2118-07,TCGA-EJ-7314,normal,PRAD
TCGA-EJ-7315-11A-01R-2118-07,TCGA-EJ-7315,normal,PRAD
TCGA-EJ-7317-11A-01R-2118-07,TCGA-EJ-7317,normal,PRAD
TCGA-EJ-7321-11A-01R-2263-07,TCGA-EJ-7321,normal,PRAD
TCGA-EJ-7327-11A-01R-2118-07,TCGA-EJ-7327,normal,PRAD
TCGA-EJ-7328-11A-01R-2118-07,TCGA-EJ-7328,normal,PRAD
TCGA-EJ-7330-11A-01R-2118-07,TCGA-EJ-7330,normal,PRAD
TCGA-EJ-7331-11A-01R-2118-07,TCGA-EJ-7331,normal,PRAD
TCGA-EJ-7781-11A-01R-2118-07,TCGA-EJ-7781,normal,PRAD
TCGA-EJ-7782-11A-01R-2118-07,TCGA-EJ-7782,normal,PRAD
TCGA-EJ-7783-11A-01R-2118-07,TCGA-EJ-7783,normal,PRAD
TCGA-EJ-7784-11A-01R-2118-07,TCGA-EJ-7784,normal,PRAD
TCGA-EJ-7785-11A-01R-2118-07,TCGA-EJ-7785,normal,PRAD
TCGA-EJ-7786-11A-01R-2118-07,TCGA-EJ-7786,normal,PRAD
TCGA-EJ-7789-11A-01R-2118-07,TCGA-EJ-7789,normal,PRAD
TCGA-EJ-7792-11A-01R-2118-07,TCGA-EJ-7792,normal,PRAD
TCGA-EJ-7793-11A-01R-2263-07,TCGA-EJ-7793,normal,PRAD
TCGA-EJ-7794-11A-01R-2118-07,TCGA-EJ-7794,normal,PRAD
TCGA-EJ-7797-11A-01R-2263-07,TCGA-EJ-7797,normal,PRAD
TCGA-EJ-A8FO-11A-11R-A36G-07,TCGA-EJ-A8FO,normal,PRAD
TCGA-G9-6333-11A-01R-1965-07,TCGA-G9-6333,normal,PRAD
TCGA-G9-6342-11A-02R-1965-07,TCGA-G9-6342,normal,PRAD
TCGA-G9-6348-11A-01R-1789-07,TCGA-G9-6348,normal,PRAD
TCGA-G9-6351-11A-01R-1965-07,TCGA-G9-6351,normal,PRAD
TCGA-G9-6356-11A-01R-1789-07,TCGA-G9-6356,normal,PRAD
TCGA-G9-6362-11A-01R-1789-07,TCGA-G9-6362,normal,PRAD
TCGA-G9-6363-11A-01R-1789-07,TCGA-G9-6363,normal,PRAD
TCGA-G9-6365-11A-01R-1789-07,TCGA-G9-6365,normal,PRAD
TCGA-G9-6384-11A-01R-1858-07,TCGA-G9-6384,normal,PRAD
TCGA-G9-6496-11A-01R-1789-07,TCGA-G9-6496,normal,PRAD
TCGA-G9-6499-11A-02R-1965-07,TCGA-G9-6499,normal,PRAD
TCGA-HC-7211-11A-01R-2118-07,TCGA-HC-7211,normal,PRAD
TCGA-HC-7737-11A-02R-2118-07,TCGA-HC-7737,normal,PRAD
TCGA-HC-7738-11A-01R-2118-07,TCGA-HC-7738,normal,PRAD
TCGA-HC-7740-11A-01R-2118-07,TCGA-HC-7740,normal,PRAD
TCGA-HC-7742-11A-01R-2118-07,TCGA-HC-7742,normal,PRAD
TCGA-HC-7745-11A-01R-2118-07,TCGA-HC-7745,normal,PRAD
TCGA-HC-7747-11A-01R-2118-07,TCGA-HC-7747,normal,PRAD
TCGA-HC-7752-11A-01R-2118-07,TCGA-HC-7752,normal,PRAD
TCGA-HC-7819-11A-01R-2118-07,TCGA-HC-7819,normal,PRAD
TCGA-HC-8258-11A-01R-2263-07,TCGA-HC-8258,normal,PRAD
TCGA-HC-8259-11A-01R-2263-07,TCGA-HC-8259,normal,PRAD
TCGA-HC-8260-11A-01R-2263-07,TCGA-HC-8260,normal,PRAD
TCGA-HC-8262-11A-01R-2263-07,TCGA-HC-8262,normal,PRAD
TCGA-J4-A83J-11A-11R-A36G-07,TCGA-J4-A83J,normal,PRAD
