PC1,PC2,PC3,cohorte,tipo,grupo
-26.717133,39.787766,-36.755093,LUAD,tumor,tumor_LUAD
-36.574875,49.272194,-13.99471,LUAD,tumor,tumor_LUAD
-18.480858,25.479435,-28.801313,LUAD,tumor,tumor_LUAD
-5.732339,27.008938,-25.794905,LUAD,tumor,tumor_LUAD
-24.144743,63.758034,11.359799,LUAD,tumor,tumor_LUAD
-55.73205,76.2936,-14.5104,LUAD,tumor,tumor_LUAD
-35.54297,27.573952,-25.51317,LUAD,tumor,tumor_LUAD
-26.969858,17.18848,-34.025955,LUAD,tumor,tumor_LUAD
-9.847624,50.823483,-31.597218,LUAD,tumor,tumor_LUAD
-22.440958,45.11839,-51.49999,LUAD,tumor,tumor_LUAD
-21.212194,44.619247,-29.599123,LUAD,tumor,tumor_LUAD
-34.328865,47.80781,-14.418006,LUAD,tumor,tumor_LUAD
-7.64867,18.886374,-29.136805,LUAD,tumor,tumor_LUAD
-38.86401,37.657597,13.599079,LUAD,tumor,tumor_LUAD
-15.3140335,31.1126,-10.735717,LUAD,tumor,tumor_LUAD
-26.932713,63.24126,-22.47197,LUAD,tumor,tumor_LUAD
-24.973423,45.502342,-15.291512,LUAD,tumor,tumor_LUAD
-25.022541,64.06115,-56.52012,LUAD,tumor,tumor_LUAD
-31.91966,34.258774,-33.159424,LUAD,tumor,tumor_LUAD
-19.323004,31.235697,-38.88525,LUAD,tumor,tumor_LUAD
-21.576687,32.478935,-45.454838,LUAD,tumor,tumor_LUAD
-23.092196,31.70342,-14.002856,LUAD,tumor,tumor_LUAD
-17.25039,73.38938,-19.682938,LUAD,tumor,tumor_LUAD
-14.965851,27.619,-56.79507,LUAD,tumor,tumor_LUAD
-4.4384513,17.980543,-23.810087,LUAD,tumor,tumor_LUAD
-12.367333,49.77845,-41.96396,LUAD,tumor,tumor_LUAD
3.1284626,66.473076,1.8930842,LUAD,tumor,tumor_LUAD
-28.844576,44.086044,-32.04467,LUAD,tumor,tumor_LUAD
-41.24979,26.264599,-19.94175,LUAD,tumor,tumor_LUAD
-10.313034,21.64329,-19.54412,LUAD,tumor,tumor_LUAD
-26.815954,63.235195,-32.084995,LUAD,tumor,tumor_LUAD
-25.78864,64.58063,-14.029227,LUAD,tumor,tumor_LUAD
-40.795067,71.43601,-25.876837,LUAD,tumor,tumor_LUAD
-9.873837,44.06469,-3.3414338,LUAD,tumor,tumor_LUAD
-12.374045,50.57784,-27.425123,LUAD,tumor,tumor_LUAD
-19.799988,64.710495,13.676965,LUAD,tumor,tumor_LUAD
-18.614605,37.918415,-19.951227,LUAD,tumor,tumor_LUAD
-29.69817,56.715687,-33.006805,LUAD,tumor,tumor_LUAD
-15.4741335,79.11356,-15.584698,LUAD,tumor,tumor_LUAD
-51.278557,83.54924,-31.009027,LUAD,tumor,tumor_LUAD
-17.067774,26.225746,-36.65739,LUAD,tumor,tumor_LUAD
-15.389094,-12.782759,-4.3870854,LUAD,tumor,tumor_LUAD
-18.733088,43.084957,-32.90763,LUAD,tumor,tumor_LUAD
-26.719408,32.91451,-27.226732,LUAD,tumor,tumor_LUAD
-18.349592,17.002043,-34.49706,LUAD,tumor,tumor_LUAD
-23.0578,37.953922,-55.123314,LUAD,tumor,tumor_LUAD
-26.167597,24.22878,-12.52409,LUAD,tumor,tumor_LUAD
-13.087881,34.165623,-30.111486,LUAD,tumor,tumor_LUAD
2.5252194,14.889203,-40.973686,LUAD,tumor,tumor_LUAD
-8.138971,50.262917,-61.26496,LUAD,tumor,tumor_LUAD
-13.832108,49.24043,-9.3666725,LUAD,tumor,tumor_LUAD
-45.527435,58.229595,-1.2121289,LUAD,tumor,tumor_LUAD
-17.325998,29.281307,-51.96909,LUAD,tumor,tumor_LUAD
-49.764626,37.46482,-21.132557,LUAD,tumor,tumor_LUAD
-17.596548,79.08914,-47.310913,LUAD,tumor,tumor_LUAD
-15.214561,25.413242,-51.184948,LUAD,tumor,tumor_LUAD
-13.401102,78.195854,-19.780497,LUAD,tumor,tumor_LUAD
-18.998665,28.212318,-40.137028,LUAD,tumor,tumor_LUAD
17.076048,0.20022608,-41.169117,LUAD,tumor,tumor_LUAD
-8.598144,43.742725,-32.633717,LUAD,tumor,tumor_LUAD
-30.054625,74.45033,-31.331064,LUAD,tumor,tumor_LUAD
-42.870693,77.139595,-42.461304,LUAD,tumor,tumor_LUAD
-19.52095,52.47671,-26.751425,LUAD,tumor,tumor_LUAD
-19.638914,32.8111,-47.449112,LUAD,tumor,tumor_LUAD
-24.796394,41.701164,-53.972492,LUAD,tumor,tumor_LUAD
-28.169956,32.054344,-16.010508,LUAD,tumor,tumor_LUAD
-36.439945,56.47327,-18.099152,LUAD,tumor,tumor_LUAD
-13.123819,36.32859,-34.610542,LUAD,tumor,tumor_LUAD
-15.040177,43.024822,-31.921362,LUAD,tumor,tumor_LUAD
14.117568,-2.3251405,-27.411688,LUAD,tumor,tumor_LUAD
5.2332296,15.061379,-49.113205,LUAD,tumor,tumor_LUAD
-14.758966,18.101536,-28.437029,LUAD,tumor,tumor_LUAD
-23.296724,56.611916,-16.00948,LUAD,tumor,tumor_LUAD
-22.088442,59.189743,-55.511803,LUAD,tumor,tumor_LUAD
-18.801928,71.9821,-16.775095,LUAD,tumor,tumor_LUAD
-5.016948,52.390198,-49.66743,LUAD,tumor,tumor_LUAD
6.307209,15.04515,-25.395128,LUAD,tumor,tumor_LUAD
-22.080046,51.059048,-47.902004,LUAD,tumor,tumor_LUAD
-12.976728,32.418907,-22.829622,LUAD,tumor,tumor_LUAD
2.0229661,28.118698,-58.25445,LUAD,tumor,tumor_LUAD
-9.09629,33.087414,-44.010532,LUAD,tumor,tumor_LUAD
-24.719069,42.702106,-19.067135,LUAD,tumor,tumor_LUAD
-24.289948,43.940567,-58.63625,LUAD,tumor,tumor_LUAD
-20.211271,25.019175,-41.245277,LUAD,tumor,tumor_LUAD
-7.861093,42.321682,-51.36709,LUAD,tumor,tumor_LUAD
-44.157944,64.37045,-15.732642,LUAD,tumor,tumor_LUAD
-14.75109,25.598457,-22.965124,LUAD,tumor,tumor_LUAD
-48.25909,59.3101,-23.185965,LUAD,tumor,tumor_LUAD
-38.81928,34.341206,-39.06087,LUAD,tumor,tumor_LUAD
-12.594072,18.802284,-15.516857,LUAD,tumor,tumor_LUAD
-24.119604,45.30744,-19.113737,LUAD,tumor,tumor_LUAD
-23.796007,21.123638,-13.759457,LUAD,tumor,tumor_LUAD
-30.132154,8.643021,-13.8894415,LUAD,tumor,tumor_LUAD
-22.50376,62.288376,-4.2269177,LUAD,tumor,tumor_LUAD
-10.985523,23.664042,-26.060238,LUAD,tumor,tumor_LUAD
-6.0876665,39.06578,-31.723587,LUAD,tumor,tumor_LUAD
-51.728424,65.70967,2.0669396,LUAD,tumor,tumor_LUAD
-24.140558,70.025444,-53.791164,LUAD,tumor,tumor_LUAD
-8.932968,79.543816,-5.934803,LUAD,tumor,tumor_LUAD
-39.937935,86.46018,-20.55235,LUAD,tumor,tumor_LUAD
-43.36234,55.530167,-36.417316,LUAD,tumor,tumor_LUAD
-42.344856,45.547222,-26.817898,LUAD,tumor,tumor_LUAD
-28.019484,65.98907,-24.533178,LUAD,tumor,tumor_LUAD
-28.877493,46.186295,-35.135506,LUAD,tumor,tumor_LUAD
4.353623,25.786198,-41.239803,LUAD,tumor,tumor_LUAD
-15.346892,52.522907,-5.563187,LUAD,tumor,tumor_LUAD
-52.095657,34.314396,-32.611202,LUAD,tumor,tumor_LUAD
-22.237347,61.845764,-35.14218,LUAD,tumor,tumor_LUAD
-53.45083,54.170776,-15.513792,LUAD,tumor,tumor_LUAD
-18.195549,43.805305,-41.09298,LUAD,tumor,tumor_LUAD
-28.40762,65.16796,-37.214005,LUAD,tumor,tumor_LUAD
-21.435162,10.472319,-14.252133,LUAD,tumor,tumor_LUAD
-45.640102,68.8917,-39.348446,LUAD,tumor,tumor_LUAD
-22.94785,36.06322,-36.279343,LUAD,tumor,tumor_LUAD
-16.841,24.44684,-15.672473,LUAD,tumor,tumor_LUAD
-1.0532345,5.2490573,-56.804955,LUAD,tumor,tumor_LUAD
-38.895344,32.98144,-30.551586,LUAD,tumor,tumor_LUAD
-22.054071,70.11974,-36.37981,LUAD,tumor,tumor_LUAD
-40.706978,64.62377,-30.966644,LUAD,tumor,tumor_LUAD
1.7498055,78.40531,-25.370195,LUAD,tumor,tumor_LUAD
-24.25622,59.66709,-60.81263,LUAD,tumor,tumor_LUAD
-13.718541,29.598526,-32.474815,LUAD,tumor,tumor_LUAD
-7.3158736,78.26785,-15.999631,LUAD,tumor,tumor_LUAD
-10.382752,26.175468,-27.600904,LUAD,tumor,tumor_LUAD
-52.75141,79.96516,-6.398029,LUAD,tumor,tumor_LUAD
-4.49262,10.349088,-43.502323,LUAD,tumor,tumor_LUAD
-32.755028,43.560356,-25.096054,LUAD,tumor,tumor_LUAD
-33.81993,91.0424,-5.0333996,LUAD,tumor,tumor_LUAD
-22.280584,44.574806,-22.83555,LUAD,tumor,tumor_LUAD
-29.886395,54.36805,-33.22546,LUAD,tumor,tumor_LUAD
-16.643986,26.725798,-53.41667,LUAD,tumor,tumor_LUAD
-10.556045,36.648445,-6.3460107,LUAD,tumor,tumor_LUAD
-35.731354,39.126392,21.006527,LUAD,tumor,tumor_LUAD
11.15249,40.00568,-31.441343,LUAD,tumor,tumor_LUAD
26.135061,10.60532,-35.66314,LUAD,tumor,tumor_LUAD
-26.265917,31.997347,-44.369976,LUAD,tumor,tumor_LUAD
-4.1082444,21.307064,-29.269281,LUAD,tumor,tumor_LUAD
-19.685148,34.82318,-30.333796,LUAD,tumor,tumor_LUAD
-7.1812034,51.91312,-66.81192,LUAD,tumor,tumor_LUAD
-4.9845443,66.74853,-49.019234,LUAD,tumor,tumor_LUAD
-18.400684,49.699768,-39.98179,LUAD,tumor,tumor_LUAD
-19.62512,49.175266,-42.72568,LUAD,tumor,tumor_LUAD
33.36371,-14.753561,-19.840662,LUAD,normal,normal_LUAD
16.620417,4.6532073,-28.907658,LUAD,normal,normal_LUAD
36.063435,-4.210283,-27.1679,LUAD,normal,normal_LUAD
24.02042,12.021471,-29.04026,LUAD,normal,normal_LUAD
31.490414,-33.432354,-25.611307,LUAD,normal,normal_LUAD
19.18081,7.523227,-41.40076,LUAD,normal,normal_LUAD
30.708368,-15.216681,-39.619465,LUAD,normal,normal_LUAD
39.478397,-15.565981,-25.000391,LUAD,normal,normal_LUAD
26.972557,-10.689586,-32.72971,LUAD,normal,normal_LUAD
20.58796,15.811048,-31.399467,LUAD,normal,normal_LUAD
32.973602,-23.618866,-38.85877,LUAD,normal,normal_LUAD
33.383244,-26.891224,-35.355953,LUAD,normal,normal_LUAD
31.946486,-23.842745,-28.64737,LUAD,normal,normal_LUAD
28.28191,-0.07123289,-23.226755,LUAD,normal,normal_LUAD
26.621384,-6.16747,-30.961092,LUAD,normal,normal_LUAD
37.260452,-21.444868,-28.13847,LUAD,normal,normal_LUAD
28.4086,-6.4672623,-38.7945,LUAD,normal,normal_LUAD
26.316755,-45.9821,-21.649101,LUAD,normal,normal_LUAD
28.11611,-27.701784,-23.087345,LUAD,normal,normal_LUAD
27.080212,-11.271158,-35.837353,LUAD,normal,normal_LUAD
42.969723,-19.268484,-32.451767,LUAD,normal,normal_LUAD
26.763113,-14.258051,-28.963076,LUAD,normal,normal_LUAD
20.118471,-0.30113927,-25.13707,LUAD,normal,normal_LUAD
17.303885,-13.884899,-22.516203,LUAD,normal,normal_LUAD
36.963253,-18.762075,-30.383724,LUAD,normal,normal_LUAD
37.705673,-32.53571,-31.92934,LUAD,normal,normal_LUAD
24.473793,-19.14027,-18.148071,LUAD,normal,normal_LUAD
25.17372,-4.028012,-22.186646,LUAD,normal,normal_LUAD
27.746716,-5.6872306,-18.082085,LUAD,normal,normal_LUAD
34.23142,-11.678904,-19.679827,LUAD,normal,normal_LUAD
38.07244,-28.33674,-26.260971,LUAD,normal,normal_LUAD
31.027653,-19.960028,-27.702381,LUAD,normal,normal_LUAD
30.811192,-30.408068,-33.587513,LUAD,normal,normal_LUAD
33.77963,-15.023097,-25.550175,LUAD,normal,normal_LUAD
42.320484,-28.311785,-25.77647,LUAD,normal,normal_LUAD
38.196896,-27.823189,-31.500399,LUAD,normal,normal_LUAD
19.126333,5.8349824,-28.447912,LUAD,normal,normal_LUAD
24.639027,-3.0106328,-30.198288,LUAD,normal,normal_LUAD
37.60827,-12.572754,-43.06875,LUAD,normal,normal_LUAD
27.30541,-12.824013,-32.34361,LUAD,normal,normal_LUAD
33.947693,-17.935595,-25.944593,LUAD,normal,normal_LUAD
28.706676,-8.371985,-26.124691,LUAD,normal,normal_LUAD
26.273209,-19.641096,-26.326017,LUAD,normal,normal_LUAD
22.0374,4.0435944,-42.534035,LUAD,normal,normal_LUAD
28.871395,-23.909863,-23.399094,LUAD,normal,normal_LUAD
32.135323,-27.993938,-32.452656,LUAD,normal,normal_LUAD
27.482607,-22.997948,-39.805603,LUAD,normal,normal_LUAD
14.058054,1.673417,-31.497225,LUAD,normal,normal_LUAD
21.885834,-15.596039,-27.616419,LUAD,normal,normal_LUAD
25.441793,-15.455727,-37.152367,LUAD,normal,normal_LUAD
23.953579,-38.71077,-25.990644,LUAD,normal,normal_LUAD
30.015676,2.5383735,-23.830069,LUAD,normal,normal_LUAD
23.748703,-19.879982,-18.907846,LUAD,normal,normal_LUAD
17.889065,7.7662253,-31.475332,LUAD,normal,normal_LUAD
41.98937,-15.9093,-28.51599,LUAD,normal,normal_LUAD
11.754616,-34.292156,-34.275562,LUAD,normal,normal_LUAD
31.96789,-12.020906,-32.802704,LUAD,normal,normal_LUAD
15.657324,-21.54424,-17.667252,LUAD,normal,normal_LUAD
28.752934,-33.319103,-26.844343,LUAD,normal,normal_LUAD
-66.35276,-36.313633,57.481026,PRAD,tumor,tumor_PRAD
-66.91261,-80.32514,113.6273,PRAD,tumor,tumor_PRAD
-72.20379,-65.49826,99.95416,PRAD,tumor,tumor_PRAD
-69.11369,-48.46413,85.105774,PRAD,tumor,tumor_PRAD
-60.882366,-85.41509,101.944374,PRAD,tumor,tumor_PRAD
-72.263985,-74.289276,106.96644,PRAD,tumor,tumor_PRAD
-59.688755,-72.127686,93.51153,PRAD,tumor,tumor_PRAD
-74.10591,-63.883316,110.53451,PRAD,tumor,tumor_PRAD
-59.998177,-53.973877,62.416557,PRAD,tumor,tumor_PRAD
-68.13899,-85.43715,118.36037,PRAD,tumor,tumor_PRAD
-67.47218,-63.633354,95.84799,PRAD,tumor,tumor_PRAD
-61.43074,-84.17409,84.56629,PRAD,tumor,tumor_PRAD
-45.026466,-74.43045,74.86172,PRAD,tumor,tumor_PRAD
-53.179913,-92.56652,86.098404,PRAD,tumor,tumor_PRAD
-45.44146,-94.74127,82.46844,PRAD,tumor,tumor_PRAD
-57.75269,-84.096886,87.52167,PRAD,tumor,tumor_PRAD
-62.477516,-71.13271,79.65272,PRAD,tumor,tumor_PRAD
-52.038414,-88.454285,85.26296,PRAD,tumor,tumor_PRAD
-72.420525,-71.79871,98.896545,PRAD,tumor,tumor_PRAD
-42.37958,-90.08705,76.465645,PRAD,tumor,tumor_PRAD
-54.71944,-100.83808,103.22205,PRAD,tumor,tumor_PRAD
-60.70466,-53.232166,79.21328,PRAD,tumor,tumor_PRAD
-34.220814,-94.56479,73.641495,PRAD,tumor,tumor_PRAD
-66.40158,-93.909935,121.48545,PRAD,tumor,tumor_PRAD
-53.967587,-86.72432,82.55583,PRAD,tumor,tumor_PRAD
-65.97003,-80.00705,100.24344,PRAD,tumor,tumor_PRAD
-64.58706,-92.505806,114.004005,PRAD,tumor,tumor_PRAD
-65.52912,-86.76688,107.619415,PRAD,tumor,tumor_PRAD
-71.9678,-74.94846,110.64993,PRAD,tumor,tumor_PRAD
-60.56878,-67.597084,89.04524,PRAD,tumor,tumor_PRAD
-73.28273,-89.883736,124.08993,PRAD,tumor,tumor_PRAD
-57.325783,-80.117004,86.982414,PRAD,tumor,tumor_PRAD
-65.39765,-59.0412,110.34858,PRAD,tumor,tumor_PRAD
-64.98891,-59.47796,92.839096,PRAD,tumor,tumor_PRAD
-55.343456,-81.5287,89.05966,PRAD,tumor,tumor_PRAD
-52.613834,-88.23111,96.38916,PRAD,tumor,tumor_PRAD
-79.27533,-55.53863,106.41995,PRAD,tumor,tumor_PRAD
-72.3134,-67.83151,118.11656,PRAD,tumor,tumor_PRAD
-64.76144,-68.94813,90.98865,PRAD,tumor,tumor_PRAD
-48.129055,-79.01796,77.98581,PRAD,tumor,tumor_PRAD
-71.31468,-76.91718,106.31331,PRAD,tumor,tumor_PRAD
-49.84858,-91.01021,94.14606,PRAD,tumor,tumor_PRAD
-69.17718,-81.31063,91.84909,PRAD,tumor,tumor_PRAD
-44.19914,-82.2222,84.098114,PRAD,tumor,tumor_PRAD
-68.05584,-72.02951,99.487206,PRAD,tumor,tumor_PRAD
-77.04674,-63.18489,122.81145,PRAD,tumor,tumor_PRAD
-74.43286,-76.12679,116.68718,PRAD,tumor,tumor_PRAD
-62.88551,-81.95178,105.508064,PRAD,tumor,tumor_PRAD
-78.67259,-79.05781,126.52864,PRAD,tumor,tumor_PRAD
-56.786133,-88.609886,100.65508,PRAD,tumor,tumor_PRAD
-76.77113,-68.04038,108.92118,PRAD,tumor,tumor_PRAD
-72.78297,-68.054085,95.688416,PRAD,tumor,tumor_PRAD
-82.601974,-56.96914,94.54007,PRAD,tumor,tumor_PRAD
-47.57172,-76.06925,91.511894,PRAD,tumor,tumor_PRAD
-72.95402,-70.56656,121.61055,PRAD,tumor,tumor_PRAD
-53.361626,-77.69563,94.19204,PRAD,tumor,tumor_PRAD
-52.79073,-75.04496,81.963196,PRAD,tumor,tumor_PRAD
-66.74477,-67.68072,80.5387,PRAD,tumor,tumor_PRAD
-81.225945,-51.79159,112.19918,PRAD,tumor,tumor_PRAD
-47.07584,-93.646805,86.569916,PRAD,tumor,tumor_PRAD
-40.976738,-60.47527,52.857838,PRAD,tumor,tumor_PRAD
-66.30954,-74.4108,104.03624,PRAD,tumor,tumor_PRAD
-62.721844,-84.804016,94.53419,PRAD,tumor,tumor_PRAD
-18.01398,-93.33476,60.338497,PRAD,tumor,tumor_PRAD
-63.630085,-63.737617,80.884125,PRAD,tumor,tumor_PRAD
-23.706057,-95.22406,65.95302,PRAD,tumor,tumor_PRAD
-62.843872,-84.644104,112.072395,PRAD,tumor,tumor_PRAD
-45.94561,-89.29924,82.66936,PRAD,tumor,tumor_PRAD
-78.83442,-64.72641,114.06722,PRAD,tumor,tumor_PRAD
-70.582726,-64.74672,101.205215,PRAD,tumor,tumor_PRAD
-66.9037,-58.35016,79.37792,PRAD,tumor,tumor_PRAD
-60.594086,-75.66163,85.004295,PRAD,tumor,tumor_PRAD
-79.34672,-43.067566,79.16694,PRAD,tumor,tumor_PRAD
-72.7287,-83.40184,112.4102,PRAD,tumor,tumor_PRAD
-61.44935,-92.870476,105.80846,PRAD,tumor,tumor_PRAD
-72.32681,-67.1571,110.27386,PRAD,tumor,tumor_PRAD
-81.80228,-56.03864,115.56169,PRAD,tumor,tumor_PRAD
-98.153015,-36.966736,134.06148,PRAD,tumor,tumor_PRAD
-56.85967,-86.16284,87.89728,PRAD,tumor,tumor_PRAD
-75.56345,-68.655716,97.30419,PRAD,tumor,tumor_PRAD
-51.95165,-90.66048,101.04691,PRAD,tumor,tumor_PRAD
-52.031418,-64.50169,90.56846,PRAD,tumor,tumor_PRAD
-96.84698,-51.1549,123.45509,PRAD,tumor,tumor_PRAD
-83.754684,-59.129204,114.876976,PRAD,tumor,tumor_PRAD
-74.52037,-73.3686,113.19693,PRAD,tumor,tumor_PRAD
-68.42571,-73.57513,98.148,PRAD,tumor,tumor_PRAD
-75.705925,-63.96951,102.67524,PRAD,tumor,tumor_PRAD
-57.291115,-72.09042,74.84171,PRAD,tumor,tumor_PRAD
-72.25022,-59.285553,89.68404,PRAD,tumor,tumor_PRAD
-93.449615,-43.965206,132.50423,PRAD,tumor,tumor_PRAD
-87.44676,-62.727104,124.13125,PRAD,tumor,tumor_PRAD
-48.55803,-60.12054,67.241905,PRAD,tumor,tumor_PRAD
-59.908047,-71.52516,76.33693,PRAD,tumor,tumor_PRAD
-72.435875,-52.48924,85.30369,PRAD,tumor,tumor_PRAD
-48.48909,-89.65617,86.620674,PRAD,tumor,tumor_PRAD
-55.210575,-47.62311,64.47281,PRAD,tumor,tumor_PRAD
-52.155807,-82.037704,90.485275,PRAD,tumor,tumor_PRAD
-75.2531,-74.261826,105.47777,PRAD,tumor,tumor_PRAD
-51.599125,-93.92701,98.32127,PRAD,tumor,tumor_PRAD
-58.928207,-69.68862,80.52582,PRAD,tumor,tumor_PRAD
-49.27773,-96.02807,81.07435,PRAD,tumor,tumor_PRAD
-82.55177,-30.831642,90.83082,PRAD,tumor,tumor_PRAD
-45.040028,-64.22248,93.01118,PRAD,tumor,tumor_PRAD
-53.830715,-43.596455,65.35793,PRAD,tumor,tumor_PRAD
-76.60538,-45.959984,80.21201,PRAD,tumor,tumor_PRAD
-67.70496,-71.357796,107.83205,PRAD,tumor,tumor_PRAD
-56.070892,-66.904625,104.59395,PRAD,tumor,tumor_PRAD
-71.855736,11.269297,75.7768,PRAD,tumor,tumor_PRAD
-74.244095,-65.53438,113.124695,PRAD,tumor,tumor_PRAD
-48.4379,-93.68089,90.965515,PRAD,tumor,tumor_PRAD
-55.231934,-98.1698,114.201805,PRAD,tumor,tumor_PRAD
-68.82713,-90.77842,127.28638,PRAD,tumor,tumor_PRAD
-69.06638,-85.3367,105.13594,PRAD,tumor,tumor_PRAD
-72.15651,-47.460728,83.28557,PRAD,tumor,tumor_PRAD
-60.569996,-49.37444,77.92946,PRAD,tumor,tumor_PRAD
-62.43629,-94.80814,112.00192,PRAD,tumor,tumor_PRAD
-62.040573,-64.5795,92.5617,PRAD,tumor,tumor_PRAD
-59.26378,-54.84532,87.052246,PRAD,tumor,tumor_PRAD
-54.029995,-56.174362,81.13332,PRAD,tumor,tumor_PRAD
-63.39139,-78.821655,116.31374,PRAD,tumor,tumor_PRAD
-47.67904,-66.752884,63.01696,PRAD,tumor,tumor_PRAD
-62.94816,-92.29427,117.08472,PRAD,tumor,tumor_PRAD
-59.13064,-45.71812,61.01271,PRAD,tumor,tumor_PRAD
-80.544556,-65.541374,111.08841,PRAD,tumor,tumor_PRAD
-65.31145,-61.407375,102.78469,PRAD,tumor,tumor_PRAD
-55.86734,-60.281334,87.38398,PRAD,tumor,tumor_PRAD
-55.332943,-89.38909,95.68131,PRAD,tumor,tumor_PRAD
-66.628845,-77.37772,94.32807,PRAD,tumor,tumor_PRAD
-59.10193,-76.84091,105.00322,PRAD,tumor,tumor_PRAD
-65.785645,-80.284676,108.27567,PRAD,tumor,tumor_PRAD
-88.352875,-55.137234,123.00525,PRAD,tumor,tumor_PRAD
-56.93058,-68.17604,76.40666,PRAD,tumor,tumor_PRAD
-80.84076,-53.86201,102.29067,PRAD,tumor,tumor_PRAD
-33.60263,-32.41333,28.682209,PRAD,tumor,tumor_PRAD
-52.502262,-86.17587,83.74535,PRAD,tumor,tumor_PRAD
-51.011433,-76.80655,75.92374,PRAD,tumor,tumor_PRAD
-47.449326,-65.8904,49.232903,PRAD,tumor,tumor_PRAD
-41.134747,-70.8876,63.788345,PRAD,tumor,tumor_PRAD
-76.87863,-63.21114,102.99503,PRAD,tumor,tumor_PRAD
-49.20984,-62.25225,48.019745,PRAD,tumor,tumor_PRAD
-48.882427,-65.29647,51.23245,PRAD,tumor,tumor_PRAD
-66.77473,-57.341274,87.613914,PRAD,tumor,tumor_PRAD
-72.95459,-67.80481,106.21808,PRAD,tumor,tumor_PRAD
-45.42193,-39.011974,49.516136,PRAD,tumor,tumor_PRAD
-63.446857,-79.33516,97.33519,PRAD,tumor,tumor_PRAD
-69.14037,-63.89607,98.84502,PRAD,tumor,tumor_PRAD
-48.453285,-85.151634,71.552414,PRAD,tumor,tumor_PRAD
-62.49126,-98.70429,121.47048,PRAD,tumor,tumor_PRAD
-91.00161,-40.32001,122.88931,PRAD,tumor,tumor_PRAD
-54.536274,-69.9514,101.89347,PRAD,tumor,tumor_PRAD
-73.4875,-74.62651,112.60845,PRAD,tumor,tumor_PRAD
-51.44914,-75.8799,82.727135,PRAD,tumor,tumor_PRAD
-60.005054,-74.5954,90.68881,PRAD,tumor,tumor_PRAD
-71.98521,-66.89406,117.26896,PRAD,tumor,tumor_PRAD
-50.845886,-73.417336,79.93838,PRAD,tumor,tumor_PRAD
-84.79237,-51.12726,119.68555,PRAD,tumor,tumor_PRAD
-56.71881,-95.058525,112.50717,PRAD,tumor,tumor_PRAD
-52.6379,-62.385536,69.84044,PRAD,tumor,tumor_PRAD
-59.062244,-91.90681,106.56087,PRAD,tumor,tumor_PRAD
-49.24294,-84.133224,104.44644,PRAD,tumor,tumor_PRAD
-91.749344,-51.23704,125.23788,PRAD,tumor,tumor_PRAD
-71.1128,-76.05106,94.37434,PRAD,tumor,tumor_PRAD
-35.345123,-89.48291,71.09564,PRAD,tumor,tumor_PRAD
-40.648964,-83.022316,72.41583,PRAD,tumor,tumor_PRAD
-79.798706,-62.91524,105.859985,PRAD,tumor,tumor_PRAD
-73.34009,-68.05701,107.497734,PRAD,tumor,tumor_PRAD
-41.889492,-67.617584,67.15843,PRAD,tumor,tumor_PRAD
-64.194374,-62.089333,96.47547,PRAD,tumor,tumor_PRAD
-80.4871,-55.22635,116.49577,PRAD,tumor,tumor_PRAD
-63.721405,-80.06684,112.37354,PRAD,tumor,tumor_PRAD
-72.1204,-83.958435,118.17066,PRAD,tumor,tumor_PRAD
-51.180386,-80.23156,89.59099,PRAD,tumor,tumor_PRAD
-97.63721,-46.10578,119.15387,PRAD,tumor,tumor_PRAD
-49.672794,-87.90624,100.9452,PRAD,tumor,tumor_PRAD
-62.742153,-92.62343,110.50522,PRAD,tumor,tumor_PRAD
-61.933853,-91.773705,106.6554,PRAD,tumor,tumor_PRAD
-72.20689,-64.0069,98.88843,PRAD,tumor,tumor_PRAD
-46.86023,-95.9909,92.93141,PRAD,tumor,tumor_PRAD
-58.072544,-78.83392,87.92249,PRAD,tumor,tumor_PRAD
-65.01842,-65.20721,103.42923,PRAD,tumor,tumor_PRAD
-69.13089,-77.3861,105.51523,PRAD,tumor,tumor_PRAD
-63.278763,-82.33199,106.65295,PRAD,tumor,tumor_PRAD
-74.68064,-70.90269,110.12209,PRAD,tumor,tumor_PRAD
-50.610317,-76.00793,74.8469,PRAD,tumor,tumor_PRAD
-74.338104,-75.088486,121.5434,PRAD,tumor,tumor_PRAD
-59.923492,-62.671066,71.93977,PRAD,tumor,tumor_PRAD
-45.881824,-94.14648,91.835724,PRAD,tumor,tumor_PRAD
-72.31402,-71.84761,108.844864,PRAD,tumor,tumor_PRAD
-85.03209,-39.717308,96.72925,PRAD,tumor,tumor_PRAD
-101.59682,-27.698872,127.51209,PRAD,tumor,tumor_PRAD
-55.965385,-73.484055,73.50114,PRAD,tumor,tumor_PRAD
-60.533775,-89.54832,101.978584,PRAD,tumor,tumor_PRAD
-51.37087,-84.37295,81.484245,PRAD,tumor,tumor_PRAD
-60.314857,-41.011703,93.03778,PRAD,tumor,tumor_PRAD
-67.24421,-80.753624,100.20647,PRAD,tumor,tumor_PRAD
-92.708336,-54.52402,139.05748,PRAD,tumor,tumor_PRAD
-67.52759,-77.032936,104.78893,PRAD,tumor,tumor_PRAD
-79.13569,-67.57403,105.00028,PRAD,tumor,tumor_PRAD
-71.585175,-88.624115,110.69123,PRAD,tumor,tumor_PRAD
-54.513004,-85.46999,94.36339,PRAD,tumor,tumor_PRAD
-51.178448,-69.75973,67.389946,PRAD,tumor,tumor_PRAD
